train_acc,train_loss,val_acc,val_loss
0.06143157894736843,4.144969,0.1092,3.7815483
0.13545263157894738,3.6298046,0.16440000000000002,3.410565
0.1978105263157895,3.268983,0.23159999999999997,3.0808604
0.24844210526315788,2.996077,0.2768,2.8295157
0.2902105263157895,2.7719622,0.2888,2.7747138
0.32612631578947376,2.6073303,0.32799999999999996,2.5886085
0.35204210526315793,2.4756365,0.35120000000000007,2.4719572
0.37701052631578946,2.361514,0.3732,2.3657517
0.3977894736842105,2.2650273,0.38800000000000007,2.3295906
0.4153263157894736,2.187513,0.4084,2.2400646
0.42753684210526316,2.122681,0.42040000000000005,2.1355217
0.44275789473684213,2.0570881,0.41759999999999997,2.1840978
0.45252631578947367,2.0115678,0.436,2.1116982
0.4665684210526316,1.9581608,0.4432,2.0936306
0.4748631578947368,1.9192501,0.458,2.0171065
0.4829894736842106,1.87692,0.45480000000000004,2.0547225
0.4948000000000001,1.8378372,0.4512,2.023624
0.502378947368421,1.8047844,0.47240000000000004,1.9748011
0.5061684210526316,1.7754664,0.4711999999999999,1.9383192
0.5102947368421052,1.7570114,0.4744,1.9341996
0.5217473684210526,1.7191144,0.4768,1.9226183
0.5270736842105264,1.6932129,0.4824,1.9134822
0.5325052631578947,1.6647016,0.4895999999999999,1.9011486
0.5365894736842105,1.6459554,0.47839999999999994,1.9753833
0.5417894736842106,1.6344203,0.4864,1.919086
0.5491789473684211,1.6022462,0.4868,1.8727335
0.551978947368421,1.577637,0.49079999999999996,1.9310127
0.5594947368421053,1.5595555,0.5112000000000001,1.7930816
0.5651157894736842,1.540497,0.5136,1.8410056
0.5659578947368422,1.528354,0.5068,1.8054647
0.5689263157894737,1.5203003,0.5104000000000001,1.7937224
0.5757052631578947,1.4956958,0.5168,1.8055017
0.5797473684210526,1.4728159,0.506,1.7993792
0.5849263157894737,1.4563596,0.5236,1.7703165
0.5866736842105263,1.4449416,0.5224,1.7989447
0.5913263157894737,1.4199808,0.5224,1.7984058
0.5960000000000001,1.4070885,0.5231999999999999,1.7735182
0.5994947368421052,1.3940921,0.5376000000000001,1.738286
0.6026315789473684,1.3806072,0.5432,1.757653
0.6082947368421053,1.3625536,0.534,1.7912834
0.6108210526315789,1.3472658,0.5264,1.7654529
0.6134315789473684,1.3327359,0.5268,1.7782414
0.6173263157894737,1.3167678,0.54,1.7531444
0.6223157894736843,1.2967381,0.5388,1.7223815
0.6247999999999999,1.2851375,0.538,1.7511593
0.6261894736842105,1.2801114,0.5428000000000001,1.7227725
0.6337263157894737,1.2567827,0.528,1.7778795
0.6360631578947369,1.2389663,0.5316000000000001,1.7628783
0.640884210526316,1.2270415,0.5367999999999999,1.7475797
0.6441473684210527,1.210598,0.5452,1.7487813
0.647621052631579,1.2051634,0.5436,1.7354642
0.6474315789473684,1.1985724,0.5524,1.7277173
0.6530105263157895,1.1768051,0.5472,1.736018
0.6589473684210526,1.1628538,0.5508,1.7386632
0.660021052631579,1.1469696,0.5392,1.7753927
0.6612,1.1449981,0.5468,1.7377219
0.6653473684210527,1.1219877,0.5536,1.7464471
0.6720210526315791,1.107102,0.55,1.7719395
0.6756631578947367,1.0975033,0.5528,1.7819152
0.6796210526315789,1.0810771,0.558,1.728617
0.6822947368421053,1.0733186,0.5544,1.7950963
0.6847368421052632,1.0571789,0.5492,1.7746028
0.685663157894737,1.0530273,0.5536,1.7211848
0.6917894736842106,1.0272073,0.5684,1.7545248
0.6931157894736842,1.0221993,0.5504,1.765186
0.6948631578947368,1.0190004,0.5488000000000001,1.808809
0.7029473684210525,0.9929942,0.5516,1.8003705
0.7008210526315789,0.9895662,0.5608,1.7580124
0.7083578947368421,0.97090966,0.5576000000000001,1.8089322
0.7104631578947368,0.96335584,0.5528,1.8280139
0.7130736842105263,0.9559311,0.5556,1.808131
0.7147368421052631,0.94581777,0.5616,1.7838025
0.7167789473684211,0.93603647,0.5648000000000001,1.7839137
0.7194947368421053,0.929068,0.5564,1.8041687
0.7228842105263158,0.91449,0.5640000000000001,1.8016074
0.7254526315789475,0.908259,0.5556,1.8210509
0.7282947368421052,0.8963312,0.5616,1.8296167
0.7296842105263158,0.889463,0.5628,1.8040336
0.7322736842105264,0.876881,0.5644,1.8079562
0.734421052631579,0.8673962,0.5656,1.8444583
0.7381052631578948,0.8638495,0.5676,1.8013736
0.7398105263157894,0.85524887,0.5720000000000001,1.8382825
0.7427578947368423,0.8465031,0.5664,1.8421891
0.7446526315789475,0.8434561,0.5664,1.8456581
0.744778947368421,0.8350385,0.5731999999999999,1.857132
0.7468631578947368,0.82981473,0.5672,1.8648266
0.7482105263157894,0.824546,0.5644,1.8734654
0.7505894736842105,0.81812745,0.5684,1.8612806
0.7498105263157894,0.81455064,0.562,1.8744258
0.7514105263157895,0.81369483,0.5684,1.8756742
0.7534315789473685,0.80636114,0.5704,1.8603544
0.7547157894736842,0.7992983,0.5716,1.8794094
0.7554947368421053,0.7991367,0.5708,1.8749615
0.7584421052631579,0.7892737,0.57,1.8634757
0.7562736842105262,0.79736596,0.57,1.8787985
0.7572631578947369,0.79423946,0.5728,1.8733249
0.7553263157894737,0.79410267,0.5672,1.8727176
0.7589263157894737,0.78930384,0.5668,1.8917553
0.7603368421052631,0.787233,0.57,1.8782458
0.7594736842105263,0.7843408,0.5715999999999999,1.9030299
