train_acc,train_loss,val_acc,val_loss
0.08305263157894736,4.015456,0.11639999999999999,3.7108665
0.1656,3.4456701,0.19279999999999997,3.3089228
0.22873684210526318,3.062775,0.2564,2.9303129
0.2865052631578947,2.7683687,0.2836,2.7242324
0.32842105263157895,2.5603244,0.33760000000000007,2.5063884
0.36362105263157896,2.3820035,0.3836,2.342251
0.39677894736842106,2.2396312,0.37760000000000005,2.3984597
0.4236,2.120895,0.4064,2.2477293
0.4449473684210527,2.0243158,0.43399999999999994,2.115513
0.4626947368421053,1.9414676,0.4304,2.1003876
0.4787157894736842,1.8739734,0.4536,2.0315619
0.49490526315789474,1.8050803,0.4736000000000001,1.9432862
0.5090526315789474,1.7444133,0.4832,1.904559
0.5223578947368421,1.694718,0.4808,1.9589936
0.5324842105263158,1.6458663,0.4747999999999999,1.9647117
0.5436631578947368,1.6078914,0.49279999999999996,1.8893275
0.554378947368421,1.5647148,0.4892,1.8667319
0.5658947368421051,1.5286174,0.48879999999999996,1.9157228
0.5722526315789473,1.4913167,0.5196,1.7554094
0.5786947368421053,1.4601117,0.512,1.8401897
0.5863578947368421,1.4351866,0.5156000000000001,1.8066956
0.599178947368421,1.3993552,0.522,1.7953866
0.6041684210526316,1.3725818,0.5324,1.7393795
0.6119789473684211,1.3413571,0.5164,1.8238406
0.6127368421052631,1.3263367,0.5436000000000001,1.6864058
0.6227157894736842,1.300095,0.544,1.72281
0.6273052631578948,1.275242,0.5408,1.7250437
0.6373052631578947,1.2374861,0.5292,1.7509035
0.6382526315789474,1.2272823,0.5535999999999999,1.6614313
0.6445894736842105,1.2107761,0.5479999999999999,1.6753266
0.6501473684210527,1.1896771,0.558,1.6854029
0.6537894736842106,1.1673203,0.564,1.6287738
0.6609894736842106,1.146869,0.5628,1.6804078
0.6665263157894737,1.1219367,0.5628,1.7121077
0.6721052631578948,1.1007198,0.5692,1.7015207
0.6749263157894737,1.088376,0.5624,1.673931
0.6770105263157894,1.0743109,0.5672,1.6297619
0.6848210526315789,1.0534286,0.5628,1.6788667
0.6870736842105264,1.0417924,0.5756000000000001,1.6609302
0.695557894736842,1.0193197,0.57,1.6603725
0.6957894736842105,1.0059975,0.5712,1.6280056
0.700336842105263,0.99501574,0.5820000000000001,1.6411723
0.705178947368421,0.9768311,0.59,1.606048
0.7093052631578947,0.96013117,0.5868,1.5773546
0.714842105263158,0.94255495,0.584,1.6170249
0.7156421052631579,0.9354089,0.5904,1.5973603
0.7211368421052631,0.91638106,0.5796,1.6312857
0.7252421052631579,0.9023098,0.586,1.6341695
0.7278105263157896,0.88709563,0.5884,1.6291767
0.7307789473684211,0.87953615,0.5972000000000001,1.6564893
0.7356421052631578,0.8630237,0.5871999999999999,1.6740248
0.7395578947368421,0.846443,0.586,1.6656529
0.7443789473684211,0.8384373,0.5976,1.6625427
0.7463157894736843,0.8204662,0.6004,1.6507221
0.7471157894736842,0.81722575,0.6,1.6245099
0.7511368421052631,0.80037487,0.5932,1.6364926
0.7587578947368422,0.78050214,0.5992000000000001,1.6400208
0.7623368421052632,0.77291554,0.604,1.6472867
0.7614526315789474,0.7682686,0.5964,1.6688449
0.7648842105263159,0.748382,0.5912,1.6607319
0.7704842105263159,0.7416753,0.5972000000000001,1.6714065
0.7727157894736841,0.72152793,0.5968,1.687092
0.7746526315789474,0.7170468,0.6048,1.6705759
0.7764210526315791,0.71145874,0.6012000000000001,1.6877055
0.7844000000000001,0.6936385,0.6012,1.6841953
0.7863789473684211,0.68456376,0.6103999999999999,1.6828129
0.7878315789473684,0.67675984,0.6068,1.639305
0.7917684210526316,0.6660876,0.6064,1.6844062
0.7936842105263158,0.66047466,0.5939999999999999,1.7194929
0.7984421052631578,0.6456317,0.6004,1.7054839
0.7986315789473685,0.63964075,0.5988,1.7201715
0.802,0.6289408,0.6084,1.7123221
0.8026315789473685,0.62260485,0.6044,1.7082518
0.8079789473684211,0.61154205,0.6052000000000001,1.7122246
0.8088631578947368,0.60641164,0.6076,1.7092829
0.8111578947368421,0.60047084,0.6144000000000001,1.7100073
0.8108631578947368,0.5972504,0.6008,1.7082998
0.8182105263157895,0.58135664,0.6072,1.7094601
0.8168842105263158,0.5775181,0.6140000000000001,1.7208389
0.8187578947368421,0.57523143,0.6108,1.7265853
0.822821052631579,0.5653142,0.604,1.7553241
0.8210736842105263,0.5664715,0.6088,1.7305648
0.8221894736842105,0.558997,0.6080000000000001,1.7330368
0.8245684210526316,0.55195034,0.6068000000000001,1.7409902
0.8272842105263158,0.5427921,0.6088,1.7395084
0.8302736842105263,0.5360867,0.6083999999999999,1.7443609
0.8294947368421053,0.537597,0.6068,1.7575687
0.8333894736842106,0.53049207,0.6088,1.7376318
0.8327157894736842,0.526812,0.6103999999999999,1.7388736
0.8336842105263158,0.5258848,0.6112,1.7453558
0.8347789473684211,0.522353,0.6076,1.7423964
0.8341263157894736,0.522452,0.6092,1.7466302
0.8357684210526316,0.5144914,0.6088,1.7542946
0.8377684210526317,0.51346594,0.6096,1.7505432
0.8399578947368421,0.51415753,0.6092,1.7475753
0.8373684210526315,0.5101573,0.6104,1.7513587
0.838063157894737,0.511105,0.6096,1.753992
0.8389052631578947,0.50782156,0.6136,1.7630019
0.8411157894736842,0.5054227,0.6144,1.7568297
0.8389684210526317,0.5076471,0.61,1.7556164
