train_acc,train_loss,val_acc,val_loss
0.031178947368421056,4.3554997,0.057999999999999996,4.145412
0.05498947368421053,4.098446,0.054400000000000004,4.173489
0.06930526315789474,3.9926913,0.0592,4.1010265
0.08301052631578949,3.9079368,0.08839999999999999,3.8977196
0.09574736842105264,3.8228202,0.09799999999999999,3.77725
0.11086315789473687,3.7394583,0.12200000000000001,3.637084
0.12231578947368422,3.6646912,0.12240000000000001,3.6387591
0.13804210526315788,3.5859268,0.13720000000000002,3.54998
0.15317894736842105,3.5019338,0.15320000000000003,3.5224109
0.16599999999999998,3.425329,0.15280000000000002,3.4621449
0.1821684210526316,3.3449583,0.1892,3.2982397
0.19109473684210526,3.2785156,0.2032,3.218621
0.20709473684210528,3.2114878,0.2072,3.2305448
0.21993684210526315,3.138768,0.21,3.19481
0.23058947368421057,3.0701377,0.2372,3.0834568
0.24130526315789474,3.0077271,0.2636,2.9526458
0.25383157894736846,2.943129,0.2624,2.9503694
0.2654947368421053,2.881951,0.24960000000000002,3.0439265
0.2768842105263158,2.8253891,0.2532,3.0381155
0.28467368421052636,2.777731,0.2748,2.8445547
0.29717894736842104,2.719561,0.284,2.878561
0.3051578947368421,2.6831195,0.2732,2.967928
0.3156631578947368,2.6356056,0.2988,2.7764118
0.3250315789473684,2.5924635,0.3192,2.6537192
0.33126315789473676,2.555298,0.3264,2.588693
0.3388,2.514199,0.33880000000000005,2.5392525
0.3508210526315789,2.4709914,0.3232,2.5816445
0.35528421052631576,2.4445136,0.3344,2.5171206
0.3585263157894737,2.4160886,0.32559999999999995,2.625336
0.36608421052631573,2.3839407,0.318,2.6713343
0.37322105263157895,2.3571303,0.33799999999999997,2.4812987
0.3803789473684211,2.3137512,0.3444,2.4895906
0.3868421052631579,2.2930896,0.3528,2.4928327
0.39465263157894737,2.2592814,0.3696,2.4016058
0.3968631578947368,2.2435331,0.37439999999999996,2.424075
0.40216842105263156,2.219083,0.38,2.3938031
0.40800000000000003,2.1956139,0.37199999999999994,2.390606
0.41334736842105263,2.168715,0.3872,2.3276002
0.422,2.1363018,0.3940000000000001,2.302493
0.4250526315789474,2.1227028,0.3872,2.3232198
0.42791578947368425,2.1075087,0.37799999999999995,2.331461
0.43404210526315795,2.0797298,0.39799999999999996,2.287172
0.43722105263157895,2.0582433,0.4032,2.2522857
0.44141052631578953,2.0487013,0.40480000000000005,2.228044
0.44804210526315785,2.021662,0.39,2.3485634
0.45160000000000006,2.0054836,0.40360000000000007,2.2212164
0.454421052631579,1.990965,0.4156,2.2174697
0.4599789473684211,1.973262,0.4176,2.1998088
0.46364210526315786,1.9488035,0.40759999999999996,2.2164342
0.46783157894736843,1.9266555,0.42519999999999997,2.1531277
0.4713052631578947,1.9185966,0.4188000000000001,2.183897
0.4746736842105263,1.9024525,0.41839999999999994,2.1852057
0.4785684210526316,1.883209,0.44120000000000004,2.1301856
0.4824842105263158,1.8652278,0.4204,2.139836
0.48416842105263164,1.8539495,0.42560000000000003,2.1343067
0.4903578947368421,1.8353318,0.43720000000000003,2.0821497
0.49197894736842107,1.8299993,0.4364,2.0846555
0.49635789473684205,1.8087603,0.4496,2.0702724
0.5009894736842105,1.7915435,0.44439999999999996,2.0748658
0.5021473684210527,1.7840027,0.43799999999999994,2.0632029
0.5053684210526316,1.7753179,0.44120000000000004,2.0591803
0.5105684210526316,1.7557551,0.45199999999999996,2.024637
0.5109052631578948,1.7492324,0.45439999999999997,2.0152488
0.5170526315789474,1.726781,0.4384,2.0547798
0.5183368421052632,1.7239147,0.45960000000000006,1.993744
0.5184,1.7015116,0.4656,2.0122533
0.5202315789473685,1.7033144,0.44920000000000004,2.0318341
0.5289052631578948,1.6858234,0.4527999999999999,2.0313373
0.5309684210526316,1.6714442,0.4512,2.0292919
0.5305473684210525,1.6637963,0.45840000000000003,1.9995627
0.5330736842105264,1.6568853,0.45,2.0312872
0.5353052631578947,1.6453422,0.4592,1.9931582
0.5387578947368422,1.6345661,0.4556,1.9940388
0.5404842105263158,1.6250587,0.46799999999999997,2.006895
0.5433894736842105,1.6195141,0.46199999999999997,1.9997125
0.5448421052631579,1.6072751,0.4656,1.9983715
0.5444631578947369,1.6059473,0.46840000000000004,1.9799321
0.548,1.5967091,0.4639999999999999,1.9768765
0.5494736842105263,1.5869367,0.46080000000000004,1.9744624
0.5513894736842104,1.5797015,0.47200000000000003,1.9702344
0.5548842105263158,1.5697482,0.4644,1.9936982
0.5562526315789474,1.5617265,0.4644,1.9690711
0.5561052631578948,1.5592821,0.46320000000000006,1.9810853
0.5619578947368422,1.5472009,0.466,1.9760656
0.5603999999999999,1.5484968,0.4664000000000001,1.9703885
0.5622105263157894,1.5470706,0.4632,1.9712589
0.5602947368421053,1.5423208,0.46759999999999996,1.9687097
0.5621473684210526,1.5332162,0.4756,1.9625636
0.5647157894736843,1.5259852,0.474,1.9523963
0.5653684210526316,1.5305116,0.4772,1.9569298
0.5678315789473685,1.5211996,0.46879999999999994,1.9597223
0.5650736842105263,1.520818,0.466,1.9558982
0.5689473684210526,1.5092099,0.4768,1.9615147
0.5689052631578948,1.5126388,0.4692,1.9599261
0.5668421052631579,1.5147291,0.4707999999999999,1.9626706
0.5704631578947369,1.5100863,0.46799999999999997,1.9628307
0.5704631578947369,1.5046312,0.46880000000000005,1.9598503
0.5697473684210527,1.5158165,0.46799999999999997,1.9557098
0.5695789473684211,1.5070752,0.4692,1.9553295
0.573642105263158,1.5024117,0.4684,1.9621472
